Row ID,Order Priority,Discount,Unit Price,Customer ID,Customer Name,Customer Segment,Product Category,Product Sub-Category,Product Name,City,Order Weekday,Weekday helper,Profit,Quantity ordered new,Sales,Order ID,Order returned,Order Date,,,
22685,Not Specified,0.01,150.89,1072,Marion Owens,Corporate,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Lodz,Friday,5.00,-505.76,3,473.53,89631,FALSE,2015-03-27,,,
26176,High,0.04,19.23,1075,Theodore Tyson,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Krakow,Monday,1.00,152.4348,11,220.92,86422,FALSE,2015-03-09,,,
23312,Not Specified,0.08,13.9,1080,Colleen Fletcher,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Krakow,Friday,5.00,9.862,14,196.41,88461,FALSE,2015-05-08,,,
24324,Not Specified,0.07,55.99,1083,Hazel Dale,Corporate,Technology,Telephones and Communication,Accessory36,Krakow,Tuesday,2.00,-232.991,1,54.08,88460,FALSE,2015-03-31,,,
18047,Not Specified,0.05,7.64,1085,Ted Dunlap,Home Office,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Lodz,Monday,1.00,-40.2752,6,47.18,86122,FALSE,2015-01-05,,,
25279,High,0.04,9.06,1085,Ted Dunlap,Home Office,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Lodz,Friday,5.00,-53.25,3,30.87,86123,FALSE,2015-04-24,,,
23104,Not Specified,0.06,30.42,1085,Ted Dunlap,Corporate,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Lodz,Wednesday,3.00,-159.25,10,309.05,86124,FALSE,2015-05-13,,,
23105,Not Specified,0.02,37.94,1085,Ted Dunlap,Corporate,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Lodz,Wednesday,3.00,206.517,8,299.3,86124,FALSE,2015-05-13,,,
25280,High,0.04,14.27,1086,Leon Peele,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Lodz,Friday,5.00,2.125,3,45.24,86123,FALSE,2015-04-24,,,
22537,Medium,0.02,15.14,1101,Kimberly McCarthy,Small Business,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Warsaw,Tuesday,2.00,5.884,3,51.02,91488,FALSE,2015-05-05,,,
21847,Not Specified,0.05,328.14,1103,Sidney Bowling,Home Office,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Krakow,Friday,5.00,772.04,7,2291.39,90977,FALSE,2015-04-10,,,
3847,Not Specified,0.05,328.14,1104,Timothy Ross,Home Office,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Lodz,Friday,5.00,772.04,29,9492.92,27456,FALSE,2015-04-10,,,
2808,Medium,0.04,6.35,1106,Maxine Collier Grady,Small Business,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Krakow,Wednesday,3.00,81.91,52,318.47,20261,FALSE,2015-05-20,,,
106,High,0.01,9.31,1106,Maxine Collier Grady,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Krakow,Thursday,4.00,-10.9,61,586.96,646,FALSE,2015-05-21,,,
6443,Not Specified,0.08,140.81,1106,Maxine Collier Grady,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Krakow,Saturday,6.00,1232.79,81,11272.77,45824,FALSE,2015-06-06,,,
18106,High,0.01,9.31,1107,Joanna Keith,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,Krakow,Thursday,4.00,2.18,15,144.33,86411,FALSE,2015-05-21,,,
20807,Medium,0.09,31.74,1108,Dwight Bishop,Small Business,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,Krakow,Wednesday,3.00,67.1075,9,270.55,86409,FALSE,2015-05-20,,,
20808,Medium,0.04,6.35,1108,Dwight Bishop,Small Business,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Krakow,Wednesday,3.00,54.9378,13,79.62,86409,FALSE,2015-05-20,,,
20809,Medium,0.02,65.99,1108,Dwight Bishop,Small Business,Technology,Telephones and Communication,Talkabout T8367,Krakow,Wednesday,3.00,168.237,8,479.79,86409,FALSE,2015-05-20,,,
22480,Medium,0.08,8.37,1109,Dennis Welch,Consumer,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Krakow,Monday,1.00,-169.232,13,108.99,86410,FALSE,2015-06-29,,,
20176,Not Specified,0.03,300.98,1112,Luis Kerr,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Warsaw,Thursday,4.00,1272.5808,12,3527.82,90832,FALSE,2015-04-02,,,
20177,Not Specified,0.02,2550.14,1112,Luis Kerr,Corporate,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,Warsaw,Thursday,4.00,-5390.738892,2,4698.21,90832,FALSE,2015-04-02,,,
26060,Critical,0.01,2.89,1113,Julia Reynolds,Corporate,Office Supplies,Labels,Avery 498,Warsaw,Monday,1.00,29.7252,14,43.08,90833,FALSE,2015-04-06,,,
26061,Critical,0,55.99,1113,Julia Reynolds,Corporate,Technology,Telephones and Communication,Accessory6,Warsaw,Monday,1.00,-187.11,5,258.93,90833,FALSE,2015-04-06,,,
21579,Not Specified,0.06,64.65,1117,Samantha Koch,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Warsaw,Thursday,4.00,-139.2872,4,277.6,86768,FALSE,2015-02-05,,,
21329,Low,0.04,19.98,1121,Tonya Proctor,Consumer,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Warsaw,Saturday,6.00,108,8,168.04,86767,FALSE,2015-02-07,,,
21330,Low,0.08,125.99,1121,Tonya Proctor,Consumer,Technology,Telephones and Communication,Timeport L7089,Warsaw,Saturday,6.00,377.154,7,703.46,86767,FALSE,2015-02-07,,,
20612,High,0.03,7.3,1123,Peggy Lanier,Small Business,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Warsaw,Sunday,7.00,-127.052,14,103.61,87015,FALSE,2015-03-15,,,
18212,High,0.09,175.99,1123,Peggy Lanier,Small Business,Technology,Telephones and Communication,5165,Warsaw,Saturday,6.00,2169.7464,22,3144.56,87016,FALSE,2015-06-20,,,
18211,High,0.09,160.98,1124,Randy Jiang,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Lodz,Saturday,6.00,-229.93,18,2653.02,87016,FALSE,2015-06-20,,,
22052,Medium,0.02,4.06,1127,Ray Grady,Consumer,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Krakow,Tuesday,2.00,-93.7352,16,66.81,87221,FALSE,2015-02-24,,,
26377,Low,0.04,4.71,1127,Ray Grady,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Krakow,Monday,1.00,4.53,19,90.52,87222,FALSE,2015-06-22,,,
26378,Low,0.06,4.2,1128,Kurt O'Connor,Consumer,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Krakow,Monday,1.00,9.78,13,55.97,87222,FALSE,2015-06-22,,,
4501,Low,0.04,8.6,1129,Pam Patton,Home Office,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Lodz,Monday,1.00,-63.8135,37,311.66,32037,FALSE,2015-02-16,,,
4502,Low,0.07,699.99,1129,Pam Patton,Home Office,Technology,Copiers and Fax,Canon Imageclass D680 Copier / Fax,Lodz,Monday,1.00,325.29,15,9862.51,32037,FALSE,2015-02-16,,,
6891,Not Specified,0.05,5.78,1129,Pam Patton,Corporate,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Lodz,Sunday,7.00,-116.05,29,177.41,49125,FALSE,2015-03-29,,,
1917,Medium,0.02,7.64,1129,Pam Patton,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Lodz,Thursday,4.00,117.38,52,406.91,13735,FALSE,2015-05-21,,,
5568,Low,0.03,30.98,1129,Pam Patton,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Lodz,Saturday,6.00,-144.2,44,1332.09,39430,FALSE,2015-06-13,,,
8099,Low,0.02,4.98,1129,Pam Patton,Home Office,Office Supplies,Paper,Xerox 1897,Lodz,Monday,1.00,-46.92,19,105.5,57794,FALSE,2015-01-26,,,
19917,Medium,0.02,7.64,1131,Benjamin Strauss,Home Office,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Krakow,Thursday,4.00,70.1937,13,101.73,88103,FALSE,2015-05-21,,,
23860,Medium,0.06,6.37,1132,Michael Robbins,Corporate,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Krakow,Tuesday,2.00,-48.2195,6,37.7,88101,FALSE,2015-02-10,,,
22501,Low,0.04,8.6,1132,Michael Robbins,Home Office,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Krakow,Monday,1.00,-63.8135,9,75.81,88102,FALSE,2015-02-16,,,
22502,Low,0.07,699.99,1132,Michael Robbins,Home Office,Technology,Copiers and Fax,Canon Imageclass D680 Copier / Fax,Krakow,Monday,1.00,325.29,4,2630,88102,FALSE,2015-02-16,,,
23568,Low,0.03,30.98,1132,Michael Robbins,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Krakow,Saturday,6.00,-115.36,11,333.02,88104,FALSE,2015-06-13,,,
26099,Low,0.02,4.98,1133,Marjorie Owens,Home Office,Office Supplies,Paper,Xerox 1897,Krakow,Monday,1.00,-46.92,5,27.76,88105,FALSE,2015-01-26,,,
22119,High,0.09,270.97,1136,Carmen McPherson,Consumer,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Krakow,Friday,5.00,2660.1432,15,3855.28,87940,FALSE,2015-01-02,,,
19357,Medium,0.02,160.98,1138,Malcolm Floyd,Home Office,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Krakow,Monday,1.00,-51.116,1,192.49,86574,FALSE,2015-02-16,,,
25467,Medium,0.05,363.25,1142,Russell Chan,Home Office,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,Krakow,Sunday,7.00,1766.7795,7,2560.55,86573,FALSE,2015-01-04,,,
24539,Medium,0.01,18.97,1142,Russell Chan,Home Office,Office Supplies,Paper,Xerox 1939,Krakow,Saturday,6.00,85.875,11,227.67,86575,FALSE,2015-06-06,,,
25179,Low,0.05,7.59,1151,Edna Huang,Corporate,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Lodz,Tuesday,2.00,6.0927,1,8.83,91344,FALSE,2015-06-09,,,
24224,Critical,0.09,9.11,1155,Alex Nicholson,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Warsaw,Friday,5.00,20.2996,4,34.41,90853,FALSE,2015-01-02,,,
24225,Critical,0.08,15.04,1155,Alex Nicholson,Consumer,Office Supplies,Paper,White GlueTop Scratch Pads,Warsaw,Friday,5.00,108.5163,11,157.27,90853,FALSE,2015-01-02,,,
20212,High,0.06,175.99,1156,Edith Forbes,Consumer,Technology,Telephones and Communication,2180,Lodz,Saturday,6.00,48.47148,7,1013.84,90855,FALSE,2015-02-14,,,
20897,High,0.04,100.98,1159,Arlene Weeks,Consumer,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Lodz,Wednesday,3.00,-152.76,1,110.75,90854,FALSE,2015-05-20,,,
18860,Not Specified,0.09,9.78,1170,Jessie Houston,Consumer,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Lodz,Tuesday,2.00,125.2074,19,181.46,87520,FALSE,2015-06-02,,,
18861,Not Specified,0,200.99,1170,Jessie Houston,Consumer,Technology,Telephones and Communication,5125,Lodz,Tuesday,2.00,281.5344,6,1076.3,87520,FALSE,2015-06-02,,,
19182,High,0.03,4.48,1178,Sandy Hunt,Consumer,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,Wroclaw,Thursday,4.00,64.266,2,21.46,89787,FALSE,2015-04-09,,,
19183,High,0.06,350.99,1178,Sandy Hunt,Consumer,Furniture,Chairs & Chairmats,Global Leather Executive Chair,Wroclaw,Thursday,4.00,-302.6156,10,3506.78,89787,FALSE,2015-04-09,,,
19184,High,0.09,40.98,1178,Sandy Hunt,Consumer,Technology,Computer Peripherals,Targus USB Numeric Keypad,Wroclaw,Thursday,4.00,5.6916,7,267.69,89787,FALSE,2015-04-09,,,
19185,High,0.09,349.45,1178,Sandy Hunt,Consumer,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Wroclaw,Thursday,4.00,-369.11,7,2307.26,89787,FALSE,2015-04-09,,,
19484,High,0.07,2.61,1182,Jesse Williamson,Home Office,Office Supplies,Labels,Avery 494,Warsaw,Saturday,6.00,27.0135,15,39.15,86913,FALSE,2015-05-23,,,
21522,Not Specified,0.04,35.99,1183,Becky O'Brien,Home Office,Technology,Telephones and Communication,Accessory9,Warsaw,Monday,1.00,184.1955,9,266.95,86914,FALSE,2015-06-29,,,
22190,Medium,0,6783.02,1185,Lee Xu,Consumer,Technology,Office Machines,Polycom ViewStation™ ISDN Videoconferencing Unit,Wroclaw,Saturday,6.00,4.11,3,20552.55,85938,FALSE,2015-03-21,,,
20764,Not Specified,0.08,11.7,1185,Lee Xu,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Wroclaw,Friday,5.00,28.566,8,87.8,85940,FALSE,2015-04-10,,,
24358,Critical,0.07,400.97,1186,Glenda Herbert,Consumer,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Warsaw,Thursday,4.00,2581.5591,10,3741.39,85939,FALSE,2015-04-09,,,
18829,Low,0.06,10.89,1189,Dwight Stephenson,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Warsaw,Wednesday,3.00,-25.112,14,149.32,87584,FALSE,2015-06-17,,,
18830,Low,0.03,10.64,1189,Dwight Stephenson,Consumer,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Warsaw,Wednesday,3.00,17.376,16,177.01,87584,FALSE,2015-06-17,,,
18831,Low,0.03,7.96,1189,Dwight Stephenson,Consumer,Furniture,Office Furnishings,Staples Plastic Wall Frames,Warsaw,Wednesday,3.00,24.2604,4,35.16,87584,FALSE,2015-06-17,,,
19553,Low,0.03,28.53,1191,John Morse,Small Business,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Lodz,Sunday,7.00,59.4405,3,88.84,87587,FALSE,2015-06-28,,,
830,Low,0.03,10.64,1193,Louis Parrish,Consumer,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Lodz,Wednesday,3.00,14.48,63,696.96,5984,FALSE,2015-06-17,,,
831,Low,0.03,7.96,1193,Louis Parrish,Consumer,Furniture,Office Furnishings,Staples Plastic Wall Frames,Lodz,Wednesday,3.00,22.25,17,149.41,5984,FALSE,2015-06-17,,,
4131,High,0.05,52.4,1193,Louis Parrish,Consumer,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,Lodz,Wednesday,3.00,592.5265,85,4556.63,29350,FALSE,2015-02-25,,,
4133,High,0.05,36.55,1193,Louis Parrish,Consumer,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Lodz,Wednesday,3.00,232.8,83,2948.61,29350,FALSE,2015-02-25,,,
5468,Not Specified,0.03,5.98,1193,Louis Parrish,Small Business,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Lodz,Friday,5.00,38.08,85,517.85,38852,FALSE,2015-05-01,,,
1552,Low,0.09,49.99,1193,Louis Parrish,Small Business,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,Lodz,Sunday,7.00,-17.03,48,2373.32,11206,FALSE,2015-06-28,,,
1553,Low,0.03,28.53,1193,Louis Parrish,Small Business,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Lodz,Sunday,7.00,39.627,11,325.73,11206,FALSE,2015-06-28,,,
23468,Not Specified,0.03,5.98,1194,Sidney Brewer,Small Business,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Wroclaw,Friday,5.00,20.496,21,127.94,87586,FALSE,2015-05-01,,,
19358,High,0.08,355.98,1197,Grace McNeill Hunt,Small Business,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Lodz,Wednesday,3.00,103.83,4,1350.94,87583,FALSE,2015-03-18,,,
22132,High,0.1,15.14,1199,Edward Lamm,Consumer,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,Lodz,Wednesday,3.00,-24.8976,5,75.17,87585,FALSE,2015-02-25,,,
22131,High,0.05,52.4,1200,Beth English,Consumer,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,Lodz,Wednesday,3.00,776.7744,21,1125.76,87585,FALSE,2015-02-25,,,
22133,High,0.05,36.55,1202,Faye Wolf,Consumer,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Lodz,Wednesday,3.00,344.544,21,746.03,87585,FALSE,2015-02-25,,,
19552,Low,0.09,49.99,1203,Judy Merritt,Small Business,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,Lodz,Sunday,7.00,-8.515,12,593.33,87587,FALSE,2015-06-28,,,
18636,Low,0.01,3.08,1211,Debra Proctor,Corporate,Office Supplies,Labels,Avery 497,Krakow,Sunday,7.00,9.0045,4,13.05,88598,FALSE,2015-02-01,,,
22528,High,0.08,4.91,1212,Eileen Fletcher,Corporate,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Krakow,Thursday,4.00,-99.7625,12,58.95,88600,FALSE,2015-01-15,,,
22529,High,0.01,3499.99,1212,Eileen Fletcher,Corporate,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Krakow,Thursday,4.00,-3061.82,1,3672.89,88600,FALSE,2015-01-15,,,
24270,Low,0.07,29.89,1213,Jeremy Pratt,Corporate,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Krakow,Wednesday,3.00,258.6189,13,374.81,88599,FALSE,2015-02-04,,,
24271,Low,0.03,8.34,1213,Jeremy Pratt,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Krakow,Wednesday,3.00,-6.71,5,43.27,88599,FALSE,2015-02-04,,,
22530,High,0.03,5.84,1213,Jeremy Pratt,Corporate,Office Supplies,Pens & Art Supplies,Newell 312,Krakow,Thursday,4.00,-0.01,2,11.74,88600,FALSE,2015-01-15,,,
7632,Medium,0.09,130.98,1217,Billy Perry Browning,Small Business,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Lodz,Tuesday,2.00,-421.76,41,5258.94,54595,TRUE,2015-04-28,,,
25631,Medium,0.02,8.34,1226,Ken Cash,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Lodz,Tuesday,2.00,6.79,8,66.74,90800,FALSE,2015-04-28,,,
25632,Medium,0.09,130.98,1227,Elsie Hwang,Small Business,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Lodz,Tuesday,2.00,-421.76,10,1282.67,90800,FALSE,2015-04-28,,,
7810,Medium,0,7.1,1228,Hazel Jennings,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Lodz,Monday,1.00,-60.145,28,208.83,55874,TRUE,2015-02-16,,,
7811,Medium,0.01,4.98,1228,Hazel Jennings,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Lodz,Monday,1.00,-111.72,41,228.3,55874,TRUE,2015-02-16,,,
7812,Medium,0.06,5.68,1228,Hazel Jennings,Small Business,Office Supplies,Envelopes,Staples Standard Envelopes,Lodz,Monday,1.00,33.01,24,129.53,55874,TRUE,2015-02-16,,,
25811,Medium,0.01,4.98,1229,Patrick Byrne,Small Business,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Krakow,Monday,1.00,-111.72,10,55.68,90378,FALSE,2015-02-16,,,
21206,Critical,0.1,120.98,1233,Gary Hester,Consumer,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Krakow,Thursday,4.00,297.45716,5,568.24,89375,FALSE,2015-04-09,,,
21207,Critical,0.02,152.48,1233,Gary Hester,Consumer,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Krakow,Thursday,4.00,-564.6024,1,162.91,89375,FALSE,2015-04-09,,,
19874,High,0.09,99.99,1233,Gary Hester,Consumer,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Krakow,Thursday,4.00,-161.475,1,97.65,89376,FALSE,2015-06-04,,,
19875,High,0.04,205.99,1233,Gary Hester,Consumer,Technology,Telephones and Communication,i470,Krakow,Thursday,4.00,-0.814,6,1018.61,89376,FALSE,2015-06-04,,,
20592,Medium,0.03,128.24,1237,Eva Simpson,Corporate,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Krakow,Saturday,6.00,790.464,9,1145.6,86075,FALSE,2015-01-31,,,
18625,Not Specified,0.02,7.38,1237,Eva Simpson,Corporate,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",Krakow,Sunday,7.00,7.74,3,24.52,86076,FALSE,2015-03-29,,,
20432,Medium,0.05,300.98,1237,Eva Simpson,Corporate,Technology,Office Machines,Polycom VoiceStation 100,Krakow,Monday,1.00,3985.3089,20,5775.81,86077,FALSE,2015-05-25,,,
20433,Medium,0.04,205.99,1237,Eva Simpson,Corporate,Technology,Telephones and Communication,Phone 918,Krakow,Monday,1.00,13.9568,11,1878.24,86077,FALSE,2015-05-25,,,
20593,Medium,0.01,160.98,1238,April Bowers,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Krakow,Saturday,6.00,788.79,10,1634.67,86075,FALSE,2015-01-31,,,
20920,Not Specified,0,387.99,1241,Bradley Schroeder,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,Wroclaw,Monday,1.00,-70.14,23,9280.72,90880,FALSE,2015-03-16,,,
20233,Critical,0.06,200.97,1241,Bradley Schroeder,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Wroclaw,Wednesday,3.00,531.618,7,1348.83,90881,FALSE,2015-03-25,,,
5117,High,0.1,22.38,1246,Lois Hansen,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Lodz,Sunday,7.00,-107.5135,26,564.98,36452,FALSE,2015-04-05,,,
5118,High,0.04,6.98,1246,Lois Hansen,Home Office,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Lodz,Sunday,7.00,46.01,18,129.48,36452,FALSE,2015-04-05,,,
6581,Low,0.03,256.99,1246,Lois Hansen,Home Office,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Lodz,Friday,5.00,1489.8,32,8216.28,46853,FALSE,2015-05-22,,,
23117,High,0.1,22.38,1247,Henry O'Connell,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",Krakow,Sunday,7.00,-107.5135,7,152.11,91555,FALSE,2015-04-05,,,
23118,High,0.04,6.98,1247,Henry O'Connell,Home Office,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Krakow,Sunday,7.00,24.8193,5,35.97,91555,FALSE,2015-04-05,,,
